Muskegon,20.815459323436464,13.685039618103207
Marquette,50.76268512035995,-4.824852434190651
Lansing,10.342979595532299,18.857679554102848
GrandRapids,41.135425347255634,3.669138043831176
Detroit,18.02662903179999,16.12140275113839
Worcester,54.66113798618144,-3.453115854494381
Milton,3.821762088407688,22.938294559971915
Boston,8.065224079650186,22.037105053702927
Baltimore,53.837203771997515,1.069804221792319
PortlandME,38.61342870551262,3.7816763748640936
Natchitoches,56.90531843873966,4.9598791199148
Monroe,69.09482593803273,-1.7404820979592819
Shreveport,65.67135672614796,0.21071196905423897
LakeCharles,63.79828288084329,2.4463649842502493
BatonRouge,74.10661257478739,-3.020709426942784
Louisville,42.315305725989205,7.658259987156161
Lexington,45.914186051694465,4.896986127451541
Topeka,41.196386963901205,7.060442417598763
Goodland,41.90004407960305,4.831713105744451
DodgeCity,28.397376206668735,13.694295586230409
Concordia,44.236797374041174,4.948499717090436
CedarRapids,68.56176113914118,-10.066305596132954
Spencer,18.92389716916279,13.721923036600161
Waterloo,55.81465799293386,-4.245751292516669
SiouxCity,-130.6266058128062,89.53989195275912
Dubuque,71.44860763966788,-12.125190585945528
DesMoines,24.140615527595394,13.410283141980091
SouthBend,38.95570075449879,5.472198161237496
Indianapolis,45.41770924627296,3.89073705246147
FortWayne,31.80275569126041,9.438962631705527
Evansville,68.72124230807525,-6.116630455265956
Springfield,44.07472641698746,4.705842735074309
Rockford,92.76155220171697,-22.191479781489587
Peoria,61.45891125759409,-4.972715318153969
Moline,36.83310356741538,6.906359766689339
Chicago,34.050468626091956,8.232138248383134
Lewiston,22.54860229971113,15.454606821682425
Boise,25.98517752391355,13.096451085331017
Savannah,65.86377721444353,0.5589910601446852
Macon,71.80863443338866,-3.5144056043855114
ColumbusGA,47.27247220340111,9.301782746064804
Augusta,77.23238580904824,-6.594682812604577
Atlanta,33.61695016826712,14.533884329872139
Athens,41.079310746104326,10.736630047089509
WestPalmBeach,28.817239517629673,23.560539258044702
Tampa,40.33863908994985,16.542583759795846
Tallahassee,65.890661272577,1.1127168782568575
Pensacola,51.99216758853183,8.27103448272479
Orlando,46.08644714708883,13.401613652623686
Miami,24.399856000108386,26.318708712490036
KeyWest,59.82220519337555,9.155042011829963
Jacksonville,82.03859964814141,-6.570349171963731
Gainesville,119.48665566029612,-25.13302630010616
FortMyers,35.868819784261,19.680012693761753
WashingtonDC,-7.040951176447805,32.890390286207925
Wilmington,86.99434461556997,-16.289257514243673
Pueblo,-35.13294166719589,44.297983322324676
GrandJunction,37.13686833007245,8.052394602198458
Denver,36.45141033515437,7.288171237744813
ColoradoSprings,5.846273624607626,21.937178809726063
CrescentCity,41.44009268078314,5.735096204149221
Escondido,-33.018217003247834,49.047649830018315
Ukiah,11.887660897682828,23.943849127073868
Sacramento,-4.446839233261855,33.92002879477958
Riverside,-31.212182189063014,48.89258532191032
Needles,7.126705623364941,33.7463248873218
SanDiego,-4.107227996927641,34.3413498318127
Redding,33.760762241005565,14.657144371003325
LosAngeles,-9.397378053428241,37.943281008698726
Fresno,30.580948113028818,16.929663470836314
Eureka,22.763331785674037,15.153027775565894
Bakersfield,1.4917683424078874,32.39790740760906
Russellville,74.84428191886956,-6.782391097327217
PineBluff,123.62988755014176,-30.5067287202311
Jonesboro,81.61871831174251,-10.506937709001448
Harrison,50.92742241810811,3.7421599798223286
LittleRock,60.814311570412485,0.868475909587278
FortSmith,52.21036281883866,4.828140009071103
Yuma,2.8712057183973343,36.373995677435204
Tucson,-2.6150371119519633,36.25324883151891
Phoenix,-44.80896524639992,59.81006691525614
Flagstaff,13.58628543291379,16.55558456989521
MuscleShoals,44.83268403091708,8.415956822912714
Montgomery,68.9591631806633,-1.6917736383494915
Mobile,68.85233891403233,-0.6295553370208795
Huntsville,24.357890242793943,19.27276302357741
Birmingham,39.168757831825744,12.073633868943677
